store,demand
271,1193543.1750685
272,1179805.64211265
279,1373493.51930371
280,962528.307057426
281,1378437.76664753
282,2889375.79143203
288,1330320.33594013
289,1740804.97609408
291,1677362.29433496
293,1179805.64211265
295,1524311.03840046
297,828031.32576023
301,766787.863609877
302,565048.821499482
303,1999991.4425201
305,971554.363564093
311,964810.871980552
312,1703845.96937202
315,772914.422218568
316,682120.640337931
319,1756876.47791939
321,1489439.45307032
322,1143315.46738576
323,2294372.5966487
331,2215438.79672806
334,977256.743258089
337,809232.745554462
341,1140189.68810148
351,1317898.61512807
358,1939051.65386943
360,565538.151374711
364,2642435.72407698
369,555462.671017754
370,1071363.48964326
371,1341934.97839999
381,2838997.4874738
382,1179805.64211265
383,1716637.46522773
386,384039.660351734
390,1213055.39229935
391,816570.084920791
395,1178110.88014028
397,425966.601117606
398,813285.225373237
401,2407494.42587266
403,599558.060773986
405,215139.125607314
407,543243.730083047
411,1405862.80028103
412,1049819.8568637
414,586923.463558256
416,70314.2150189484
418,2491051.84316871
421,1078313.98424248
423,1331263.75023054
424,450738.024861612
427,1094453.82891942
428,1539899.10943775
430,2742916.81171471
431,3414020.19276776
433,1008960.04941075
434,1434779.05225883
438,754124.816486583
441,1362944.39116942
446,473549.636535865
449,563528.104073111
451,1941733.44276131
453,982407.374874131
456,1243823.39134193
458,918222.964674091
461,2382537.0251804
465,540309.634390931
467,810878.028119643
468,766158.290642725
469,572118.764473165
470,1495065.00480947
471,1322168.99594753
473,727974.643155041
474,1418968.2974495
475,1975251.39455829
478,972436.02538302
479,804599.934075527
480,2683381.66012156
481,3359093.98640689
487,1705872.07334829
491,1367773.51163198
494,413147.148179616
495,436773.451274053
497,1854674.03763802
498,681133.319952323
506,2856760.41813366
507,999245.581364733
511,3913988.65295216
515,1464781.24727679
516,1293156.41448669
520,840161.26164911
521,1108408.46812376
527,2514912.45722089
530,778075.321844602
531,1677850.18752117
532,783632.722126078
534,973917.579235303
538,2773220.15263057
540,629677.177522133
541,2205664.15181735
543,788540.088415393
546,415331.69121949
548,1404554.92703709
550,2260751.1104803
551,5634519.74236089
556,754270.326890982
557,721775.516285578
559,669146.276347109
561,817996.834151411
562,678328.681636901
566,1614155.88582936
569,480643.975204791
571,3344994.59815222
576,1232670.39478876
581,1860257.50430815
583,802789.829774354
584,1045321.70770789
585,926123.048046271
586,1174293.13333823
590,1702306.37699353
591,1908419.37202694
592,548361.827429384
601,1082929.53074228
605,335227.104399721
606,396115.101641342
609,616832.861194599
611,909485.483549947
614,752113.190442764
621,989100.253009578
623,531320.250731541
625,1110623.7408796
626,721775.516285578
631,2180845.18723841
632,989993.338718187
635,969335.602223618
638,956610.567615861
640,830185.988828156
641,2457791.57581515
643,734001.64956741
646,734001.64956741
651,1536897.21327538
656,1005409.92663109
662,2142082.59849761
663,769962.236385792
664,1743877.56219025
670,822311.784788704
671,2252775.51367416
673,1216680.71040222
677,1014038.00627374
680,299117.330216391
683,6522191.84737184
684,1170982.8123244
688,1909001.51860074
691,1566010.17552369
696,863992.427824262
698,1374142.28611467
701,1801809.78435994
703,1113871.97368253
704,877507.324055443
706,283394.857444251
707,519371.567291102
709,453939.638072569
711,1490625.95096805
721,3728992.76458435
725,340630.652114956
728,395548.146513545
729,2146476.11907996
731,804006.644036744
736,1094086.56439977
738,1701501.01384134
741,1696160.30818367
748,2344027.86687323
749,702222.907025192
750,846618.101485242
751,1105574.64005217
754,1099519.23754644
755,1128176.63227923
758,964276.660143336
761,3066076.20948938
771,3665226.22603121
777,1829054.39841201
778,1509262.59487406
781,1202980.51475622
783,432366.719700399
785,1170110.98721846
786,1225769.46474977
789,827940.452552831
790,620906.556204036
791,3358699.10431235
797,1429508.40343443
798,464319.106374208
801,1841097.45906341
804,1817162.08805316
807,768718.791710614
810,133902.763807962
811,1253148.37890005
821,2715666.43372538
825,1273656.10611712
831,3334755.77681334
833,2270640.22459968
834,393585.59595267
835,511784.509818794
841,2102519.02119955
851,1036970.97858196
855,516208.616747004
861,1399860.39656152
871,1277213.20532609
876,1013735.36897402
881,2413744.11499315
884,1024584.95359218
891,853057.16593316
893,1293331.99840302
896,2137411.92413663
904,1052934.97563046
911,1075265.8617454
915,621650.421764655
921,3836304.79335327
928,864861.521513829
931,831838.161623955
937,832717.382822233
941,1599159.03305668
943,824848.514145321
951,3848532.51465884
953,714677.413187679
961,2174449.84100852
971,1874160.91048134
981,899428.210806952
1001,664888.75836256
1002,785308.930966528
1006,686882.888629616
1013,1354730.58976601
1014,1125900.96855667
1015,1965360.47706134
1017,501229.440814999
1019,728984.960439559
1021,2428683.20624038
1031,969667.451839082
1033,927290.516720539
1040,2129324.41910139
1041,1079596.47149704
1044,394330.945315594
1051,953933.29491306
1058,668103.345751065
1061,776034.773099757
1065,629279.787721927
1081,2352057.00661582
1086,853364.55581689
1087,3084539.07138792
1090,1119457.07836192
1091,996772.902253784
1099,1997000.37005382
1101,1033276.31100962
1103,1110669.82480336
1106,2042889.72688103
1111,1070715.56238751
1121,1987868.71038279
1131,1240972.11969935
1135,1047612.32887681
1139,745234.001553507
1141,985878.73973143
1154,1158450.88080708
1155,631411.613614834
1168,812120.422141507
1169,1723576.42691139
1171,1152865.81237393
1176,1890524.76800131
1181,2802714.52620501
1191,1497242.31966788
1195,1438432.38298419
1200,916533.975633173
1201,2373310.70883874
1204,1244229.8186075
1211,649774.813361087
1227,601955.356852273
1231,803429.278015952
1233,1968989.06800917
1241,1313710.68724426
1249,560697.080185769
1251,816725.218759213
1258,852660.324274807
1260,1787854.15043766
1261,3257045.64329834
1271,890252.660989382
1281,2820500.5894617
1291,1709188.64241472
1301,1182204.7218493
1311,1631929.70039758
1320,986558.952680421
1328,1065659.64033645
1331,99269.4336332634
1345,778075.321844602
1351,651150.49935068
1355,730600.148225744
1367,663133.25836982
1371,1096535.17846759
1373,650589.846292083
1379,444684.296026023
1381,2571504.49333914
1391,1725982.1975957
1401,1625539.62867737
1406,610494.826430355
1408,557998.372407764
1411,1233783.79431106
1412,800959.652496516
1417,430510.919549904
1421,1119127.80106874
1423,1289342.23892249
1431,1045990.22068583
1441,2291546.03685726
1448,665515.084043486
1451,819435.991677775
1461,1354914.63104157
1469,1435069.34162302
1470,384626.977176288
1471,1755681.83120719
1473,1536541.14682755
1481,1865499.30727422
1501,2356840.35954605
1508,371142.1284607
1511,1198013.86802403
1521,612584.875857388
1526,1138361.37673019
1531,1709318.6659952
1536,1642720.91317202
1541,1827987.40457422
1548,658896.572760196
1551,1516745.201818
1554,1000344.74682796
1556,215139.125607314
1561,1648371.28960628
1571,1249677.84790143
1581,1578702.84868525
1587,965574.240843605
1600,773096.236023253
1601,2430107.99896612
1610,1107568.85304484
1611,1085992.74724731
1617,1297407.0229717
1631,1339752.02800708
1632,615895.744493168
1635,536840.59164532
1637,1696785.31727837
1641,1127402.83039278
1651,720232.98918701
1656,506821.178399665
1660,830896.703672359
1664,3181952.20685299
1667,858152.353243418
1670,766736.927909379
1671,1432134.17315885
1681,1080841.88334638
1685,982563.568631133
1686,729180.760205442
1691,909319.972798248
1699,1108299.64282408
1711,1904017.19179803
1713,744938.605498032
1715,1277145.10029116
1719,900683.805611973
1721,3875021.15870794
1725,561471.298870531
1727,870208.093356738
1731,873326.620764614
1732,1585555.56738024
1739,587559.271527507
1741,4346151.24675025
1742,1463344.59020412
1749,1436167.99113266
1751,1265599.31506063
1752,1102883.79321346
1757,485678.488865386
1761,1188015.34465182
1762,204141.24537181
1776,1213633.6143603
1781,1115612.46297402
1789,2115873.17755086
1790,792041.849076089
1791,1107942.76530673
1795,1106342.6167092
1801,1066301.67341309
1805,1151382.15534436
1806,1230069.98119174
1810,898324.876377838
1821,1845763.12698939
1823,1378940.86555889
1831,2169212.84586243
1841,1719205.12562092
1845,2086736.71676485
1851,1848223.1100822
1855,858533.447229882
1856,2127152.93825115
1861,1905028.76276074
1869,776884.690879736
1871,997632.903023687
1881,1461500.56433763
1883,1090145.80624846
1891,1271889.78184283
1893,495672.299612978
1898,369895.755608801
1901,1145610.2098775
1902,1068488.59055025
1903,1512327.31848822
1904,816391.236118373
1911,1152395.00811642
1921,618677.184442175
1931,1587695.82419114
1941,1795364.17266141
1951,1980008.64873242
1961,1946989.88235516
1964,1269238.18331491
1970,1176274.6922165
1971,1584860.31453758
1977,393585.59595267
1981,2193526.85242497
1990,2946114.1461864
1991,2665053.94518681
1998,901342.090746924
2000,676248.2610286
2004,499105.530481619
2009,1064951.81468113
2011,2013950.85455005
2020,1662451.81733302
2021,1597358.41171689
2024,925971.806497825
2026,299117.330216391
2031,2799567.71771462
2038,2009715.06762572
2041,3933123.06598959
2042,847467.987900093
2051,1615961.43448661
2053,982940.30907646
2060,1226728.70043303
2061,1603827.22430435
2071,743692.814890843
2080,636274.376501257
2081,2133332.83819328
2091,3720520.05128935
2092,616795.143441168
2099,1478687.0970271
2101,2583529.23284357
2103,2072939.63176508
2111,545015.237761374
2121,1294798.82656581
2128,1214624.57067004
2131,1829146.01076842
2141,1111600.29584536
2145,256183.80973436
2147,677409.092818208
2151,2081729.16123763
2155,874388.347618342
2156,505964.415602339
2161,1311513.57528013
2171,1318758.28858242
2173,2186858.64050239
2175,1238962.28730521
2191,2305484.88611264
2192,1290998.39809613
2193,869715.852390107
2194,1226568.16795531
2196,864673.684071539
2201,702484.522230273
2211,1046473.79579701
2218,354862.831845637
2245,847467.987900093
2248,2.28013887719556e-09
2251,2088063.35209873
2259,4226972.45988507
2271,1080373.17173212
2281,865051.085142854
2295,1343142.17919333
2311,1482687.43310064
2314,1934953.58509093
2321,3940096.43088965
2331,1792099.5247121
2337,1060519.16524697
2341,1288266.27111759
2346,1132283.41662147
2351,3133705.39060974
2365,1248126.76619735
2367,1549179.93457912
2372,567825.245209276
2375,475292.350702231
2381,2787454.77967423
2391,513334.50251847
2394,281936.907069114
2396,2.11218686850564e-12
2401,3167051.85823005
2422,942034.02950835
2431,1486984.91009381
2441,1293730.95291585
2450,1660032.49170263
2451,2579018.99529443
2460,798500.894394921
2461,492158.612687723
2466,999873.677740399
2468,601375.851910397
2470,1571526.07734967
2471,530920.799226326
2473,1893188.27765999
2491,784976.953314308
2493,362253.732386459
2495,725259.513270064
2496,963100.027907085
2505,1116633.43920988
2511,2068148.41086799
2517,1331815.6810722
2520,467006.301645004
2521,1606395.09597624
2531,857709.335482756
2541,1192277.42047954
2551,874369.766292785
2554,732655.846022333
2561,993152.060621103
2571,1122218.3748993
2572,961543.367755589
2580,70314.2150189484
2591,839781.67651636
2601,978786.87629565
2609,2062817.5055346
2611,2488152.96849676
2615,3072153.08648923
2631,961875.001312558
2641,2176437.81449728
2650,1368575.41815981
2651,1436411.57618839
2661,1161119.21294532
2663,494656.067215073
2667,721775.516285578
2671,3272310.85000939
2681,3067736.9283701
2700,2263475.78404425
2701,2330650.08154789
2703,1402118.24726892
2710,299117.330216391
2711,2956853.26062663
2718,2893754.16661455
2731,1863695.0058237
2751,1947146.17808228
2757,723088.441375591
2773,580795.619086785
2779,487122.529690129
2781,813075.118726878
2795,865327.301100584
2801,1042030.07546644
2803,513844.056722831
2809,906229.742361068
2811,864344.647528228
2831,851349.520034272
2834,692081.552286984
2844,745075.014774518
2851,3087493.82841276
2861,3444250.89527603
2862,827715.449838937
2870,2132764.08364979
2871,598688.880060498
2873,759575.826442349
2880,1016601.14738824
2881,3067152.4937919
2890,960560.505803952
2891,373933.97701432
2901,2251757.96793584
2905,2133971.35655245
2907,169167.598399513
2911,675901.890981698
2923,781535.048093465
2925,586537.736785072
2930,1666166.10089037
2931,643588.190397695
2936,820736.738118286
2951,1432092.68938005
2957,738148.600493088
2959,1138691.61841259
2961,858779.169999205
2963,1602414.40638575
2981,1444498.98479904
2991,815026.093820473
2999,70314.2150189484
3021,912608.301634337
3031,1210296.32524104
3041,791918.189368657
3051,1470059.88184897
3081,287848.573599333
3111,1321120.20264307
3121,3777079.2310274
3131,3803778.97938694
3191,3676946.79898388
3202,1417470.98984372
3203,3291665.74789575
3204,1857343.31429955
3205,870915.196789019
3206,1071091.07253682
3207,1063518.03138015
3208,537533.858143006
3209,1190038.24624497
3210,2233524.64658227
3211,1344379.39849581
3212,1112618.71329635
3213,1324336.18438846
3214,771414.707439607
3215,2185161.06249562
3220,1069462.92219274
3221,1634420.67114568
3222,1191565.42038724
3223,2668986.70629532
3224,697192.184592616
3225,1713907.10157457
3226,1207922.62594571
3229,1093883.63757373
3230,3061224.88036575
3231,2275119.83373809
3233,1230355.43642947
3234,1564776.04353913
3236,1262952.40246021
3240,2299086.11315245
3243,1446660.50457757
3245,1436976.15356831
3246,1526777.61189166
3247,1579686.20912277
3248,1551470.72258641
3251,836715.062634418
3252,409467.764905605
3253,1413441.65968057
3255,2454621.09750612
3256,1259938.0424587
3257,691133.065536991
3258,3566199.15011925
3259,2371775.38205831
3260,773040.887301345
3261,714541.632134704
3262,683569.551647473
3263,3605677.95951243
3264,2261470.73330775
3270,658352.373206601
3271,2454146.08530766
3272,3544403.26111147
3274,1109291.2655951
3275,1704326.81062931
3277,594263.762829003
3278,1968452.43016841
3280,823189.701849093
3281,1043704.00608372
3282,856861.963633449
3283,641525.513124133
3284,1391747.76091333
3285,3164042.02807893
3286,1386360.31284455
3287,465591.559669498
3288,163008.614897676
3291,734029.499748783
3292,996972.728492749
3293,1334971.7447326
3294,1590103.6487455
3295,478278.396139895
3297,761843.509373196
3299,1603900.4054089
3300,3540787.33983544
3301,1879024.50744047
3302,1304172.89646254
3304,4741682.7534962
3306,803791.759381218
3307,536428.601107097
3308,1786080.15793591
3309,1033105.29031349
3310,2956846.99605473
3311,1539917.42765188
3312,1213056.11048157
3313,337817.872659621
3314,3416145.27526823
3315,884801.019195696
3316,681985.131694726
3317,1387598.20161852
3318,2018436.66478832
3319,1220846.12454142
3320,1013680.11993312
3321,766130.908066433
3322,2034593.62090922
3323,1355531.02928098
3325,936336.082003678
3328,1443923.27636846
3329,2616735.99869533
3330,1555304.94635468
3331,830030.196235799
3332,2315663.10946787
3333,1254952.78006671
3334,475678.684693875
3335,1004132.58396419
3336,2725379.6667689
3337,1404359.47321009
3338,1350911.20282185
3339,1712172.19793907
3340,1871022.53412658
3341,1165993.20193853
3342,1258716.63882142
3343,1310992.50151122
3344,772420.636898473
3345,1575490.26849696
3346,1658880.38720324
3349,1006595.18501656
3350,1565630.9496174
3351,977876.775285068
3352,1520483.49283646
3353,825602.969227255
3354,491915.530007734
3355,606970.527663614
3356,991598.543639866
3357,3035733.73197671
3358,832939.051049355
3359,1033782.12942006
3361,1153641.24256384
3362,746291.989405254
3363,882191.244427142
3364,730216.659998727
3365,1221059.00095545
3367,451666.432369787
3369,1110307.34928078
3370,964053.261303739
3371,412144.064491577
3373,1357187.04385519
3374,1496918.42768467
3375,899131.364495112
3376,961589.079972493
3378,897876.262836334
3379,1239500.1023605
3380,1214489.04207545
3381,913203.208066734
3382,894751.481860223
3383,496521.805708797
3384,231389.13801521
3385,206114.367375684
3386,725367.32055201
3387,1392802.35352495
3389,647417.357755126
3391,358377.673686855
3392,923422.674947237
3393,804465.541233443
3394,645351.157481866
3395,793624.868756888
3396,636157.887703558
3398,261191.503667528
3399,203707.686976666
3400,994237.340997133
3401,1122479.00436426
3402,311792.615085418
3403,2828250.0949407
3404,697919.466094265
3405,1080978.29621222
3406,1117616.05768489
3407,1583684.84657248
3408,1068876.31917445
3409,857694.378557329
3410,728869.685965112
3411,2747188.60309582
3412,1136269.47015276
3414,580429.049309962
3415,1275528.14574182
3416,393182.694848419
3417,192213.694298238
3418,940473.189569278
3419,893044.200979781
3420,693800.776511452
3421,2060145.81669683
3422,4374430.66548879
3423,3054465.81024631
3424,542798.082785382
3425,756079.085813335
3426,694995.21306653
3427,733102.39340314
3428,1015597.43835154
3429,1157087.72039116
3430,1689039.39126425
3432,978631.872350026
3433,576686.395274357
3434,991902.693507643
3435,842037.767666705
3436,2490775.22455975
3437,2452916.18711378
3439,1726959.6066438
3440,1470785.77961967
3441,523812.599181759
3442,743414.261361024
3443,537641.126218688
3444,1292606.3060812
3447,860244.354552936
3450,615028.536431148
3452,1413992.51351421
3453,325047.390838064
3456,1254083.63025051
3457,970772.402517909
3458,2532712.76537759
3463,1573327.43220599
3465,728381.565844621
4030,847467.987900093
4055,1617502.50056965
4063,1305482.5049285
4079,849843.926295402
4084,898573.835780315
4086,1522136.43000819
4111,1438399.44702473
4113,664800.76955487
4114,795551.833653423
4117,545741.162970936
4124,1592976.15042828
4128,215139.125607314
4197,522224.421296728
4202,57302.2217984022
4203,152360.709629834
4204,342329.278093157
4205,371523.401131719
4219,771055.322503583
4237,1104928.54658481
4243,729085.851198296
4254,194377.586088572
4259,330419.744284885
4260,1007033.25224629
4265,922212.320656337
4301,2935534.69731891
4309,2238177.0995078
4312,1080032.76790439
4334,70314.2150189484
4351,467301.255793671
4365,1266854.87447307
4424,1763724.55900274
4432,787921.46480517
4439,1452293.43486208
4469,3032007.25851426
5103,1325746.55139506
5115,561622.837396338
5126,1343218.01358637
5152,1366262.93672229
5178,2246993.38589394
5195,837580.468155163
5210,2391112.41064404
5212,2557279.7367005
5243,574618.243627872
5254,636878.163356191
5261,701723.112764047
5268,1467660.92175884
5279,1574150.64608911
5285,268017.535681083
5308,689717.989899669
5309,1766002.82456383
5314,853279.401160825
5325,1464123.58911357
5326,1265871.75956129
5330,1082213.1872792
5333,866891.65549069
5340,1215022.69233824
5345,1220427.02772567
5361,1183128.41271181
5362,1712649.60675763
5363,2647801.43807199
5367,1101975.47650837
5376,1495491.36947521
5385,306572.624710462
5397,728636.498124211
5428,228945.060050355
5436,1261177.73435862
5441,1187317.36157813
5447,721775.516285578
5452,401518.56826312
5467,1254421.14391181
5468,175088.442133688
5469,357442.243511936
5478,536076.234944823
5479,276773.913535269
5480,475570.21660326
5482,780644.881438074
5483,802890.319451515
5484,860846.485176802
5498,2205920.40947282
5499,835453.122989541
5501,1416386.1587526
5504,190309.652567883
5505,734001.64956741
5509,1004745.04043763
5510,734001.64956741
5512,167742.584574015
5516,1043229.13271928
5520,330631.365297393
5523,709260.79775119
5531,448339.007121059
5534,714814.456190313
5536,988536.723601246
5556,191881.701988907
5560,394330.945315594
5562,872709.740082364
5570,488639.494760576
5571,656707.870127163
5574,1159684.75281627
5578,1200912.32050709
5588,155298.671053379
5593,299117.330216391
5600,299117.330216391
5603,194377.586088572
5609,1678139.05517903
5613,1173415.76894604
5639,630222.57051745
5647,1380150.03901877
5648,749610.722065308
5649,818916.479442583
5671,724539.720881845
5683,683058.824921405
5703,1075999.49806591
5717,976634.558355863
5731,183351.540773778
5748,4045484.08388037
5762,190309.652567883
5771,666387.449356956
5779,739665.083314779
5785,1175320.59689583
5801,559231.235667239
5805,721775.516285578
5811,550643.776000647
5815,954980.408452136
5834,768318.846995731
5837,841788.923915797
5879,1392464.49323954
5889,402651.964477924
5890,402651.964477924
5937,194377.586088572
5954,961497.119884632
5955,495774.084246754
5958,1001781.83443706
5959,849518.712573405
5978,690762.504840905
5983,449148.727682957
5994,377138.186133192
6006,3129860.87841923
6009,1142856.45455568
6011,1246332.9924048
6014,1722189.84239344
6016,1737571.6771396
6017,1096942.72241634
6019,1600515.53401031
6027,393585.59595267
6035,1080703.42932837
6040,439357.724413985
6041,1944681.81984362
6042,624496.549802754
6058,922946.566414708
6068,1065160.9394068
6102,672300.593466737
6103,362947.720062747
6112,988230.989549819
6132,838404.056995835
6137,328512.640612902
6147,613642.823575753
6148,385064.923053221
6149,1625480.30687436
6151,585823.346682784
6158,2019466.2228436
6165,944940.388828241
6180,1394379.55723163
6183,1691354.71382777
6189,983564.104986493
6191,998549.930288255
6198,1006219.95745756
6203,385952.951990997
6206,1237725.67042722
6207,1112483.78475483
6209,936274.8985634
6217,1769065.27330433
6220,1490923.72190213
6221,1907794.58605164
6226,6042144.09731114
6229,938668.406304419
6232,525784.222669199
6233,802110.306845869
6234,870347.182770886
6235,945399.851188016
6236,962217.796912894
6240,725967.833017301
6245,473414.901967356
6246,1369055.54075305
6251,1114412.40536174
6255,526748.283435225
6256,1541034.35536078
6259,1171612.25538045
6261,845113.51032023
6263,311348.492432799
6264,1093310.93704697
6265,141335.93293908
6266,881614.991107112
6269,765490.329917838
6279,1240960.33171344
6283,998974.032334771
6284,190309.652567883
6286,643345.049325384
6299,1039354.12761411
6301,658653.572590478
6307,2672708.94241941
6319,1153171.83964251
6326,840229.736257079
6327,593351.276436768
6335,676131.992961876
6341,931475.711349457
6345,1444588.83015969
6364,816835.937222131
6367,1151116.51642552
6372,1395671.50788841
6377,462378.260109425
6382,882099.619029236
6383,1567410.3784843
6387,912393.043176419
6389,215139.125607314
6390,332056.517622631
6391,1179456.37395731
6399,456618.737329149
6400,696742.414803831
6402,381650.305245175
6404,841554.155761682
6405,1101520.65979173
6411,915114.567178902
6416,412939.143504618
6422,962139.315485613
6423,732844.26636841
6424,694091.386744089
6427,966309.697773278
6428,1093523.38270528
6430,712600.800569623
6436,460298.482381867
6439,1034415.18906304
6444,1553708.00599359
6445,531442.40855229
6449,2637358.88173549
6453,794226.044150623
6476,714855.646651409
6484,736521.843603742
6486,2587768.99797805
6487,394330.945315594
6491,797698.604061786
6499,871536.387888554
6500,1893568.69182414
6502,881540.762797046
6503,1049966.06662189
6507,1987788.70370454
6513,953488.814438015
6520,966311.253659056
6524,1109713.90807354
6527,219634.795867956
6530,500369.319354849
6535,407476.067607451
6545,1537358.83697136
6549,864689.91264872
6583,626293.669204153
6596,518532.42638788
6600,729281.596250282
6612,617740.862718317
6617,825227.924381329
6620,215139.125607314
6633,770777.491282304
6638,1749945.99249381
6641,264450.493576216
6644,721775.516285578
6652,555462.671017754
6662,763840.088859057
6666,440366.601306172
6671,944735.524355209
6677,337497.148602545
6682,1597832.44745437
6687,284701.230647659
6689,716419.505255091
6692,1243063.58741805
6693,687467.841901102
6694,559607.422065185
6700,2036406.07845642
6723,820783.820349599
6728,938293.470095426
6732,782354.478309349
6736,275975.921649996
6738,667554.890458819
6747,444735.993284242
6748,2449017.12998537
6754,774643.039907345
6767,424879.645834232
6777,592299.832242274
6788,361884.216160274
6790,1736042.68350278
6795,721775.516285578
6803,470166.552375589
6808,988998.059860398
6817,1513059.44429648
6826,2525742.45281413
6849,1721054.69192119
6850,1752602.42122101
6862,412203.371051348
6866,758844.295744918
6875,542168.08966496
6882,1862176.26150319
6890,952254.080739722
6897,851892.416353029
6901,299117.330216391
6902,328512.640612902
6906,543262.555439569
6907,1135819.36182631
6910,669894.305585178
6911,680859.820041666
6919,1987598.22263815
6934,594015.128139727
6946,1141373.36526844
6954,1080703.42932837
6966,731541.749076355
6970,1121611.97666236
6976,451760.932904289
6981,1465477.95323306
7029,425349.182965108
7043,1169559.33824723
7057,415725.118120612
7060,809049.979496286
7077,2607343.37601321
7078,1126468.6200321
7086,1484218.15067819
7087,446106.030220129
7089,1336837.55069226
7090,444684.296026023
7091,803417.081571292
7095,486382.740127227
7097,344100.136302025
7098,953175.226887666
7102,2008299.00775578
7104,239483.326583846
7111,877346.680952611
7122,1094086.56439977
7126,1452319.82974679
7134,721775.516285578
7136,201001.37504291
7139,1010652.55183139
7140,623160.376530068
7152,768624.217936546
7153,1019010.4571904
7164,1207385.277272
7178,1221416.55497208
7182,589057.674240143
7185,440177.990017927
7188,1776483.20902908
7190,579436.241949251
7206,1199373.57337599
7207,439927.150460229
7211,423513.578428609
7216,349071.512750997
7243,454974.575113497
7244,859627.826101912
7248,1124490.60982794
7251,1286654.9671828
7262,1766002.82456383
7264,770476.544009265
7275,753233.101570116
7280,204135.977213627
7283,598967.596411198
7286,1862712.54928401
7293,618206.812875677
7294,660370.430450421
7295,2095400.16058722
7302,1175320.59689583
7309,1467508.06858895
7320,70314.2150189484
7323,1138834.23650618
7331,567996.662779843
7337,649883.081520663
7343,479961.559339421
7386,336809.334549838
7401,1376890.368367
7426,2044316.6849762
7498,2033796.44961209
8281,1378042.52782682
9638,959342.421637138
9774,795233.387592306
10000,1239500.19307274
10001,900239.838766963
10002,969904.234468631
10003,756602.919886291
10004,1036965.50005672
10005,1195784.34827766
10006,653204.487589134
10007,1347275.17290361
10008,1863586.05956806
10009,1081690.03182835
10010,1176337.02428524
10011,602934.150920549
10012,1565407.55547946
10013,721775.516285578
10014,882566.894686021
10015,837067.606714972
10016,763757.346565839
10017,1823717.93162253
10018,721261.399041733
10019,1942747.42422136
10020,790394.046420291
10021,586182.629415053
10022,761506.046003582
10023,630640.200233645
10024,338928.757187853
10025,520863.458179795
10026,1378438.9866349
10027,1242124.32188583
10028,1647116.59554962
10029,2692196.93098762
10030,1432450.98854801
10031,761090.666507327
10032,1553111.12837944
10033,640704.569565122
10104,1398748.51609085
10118,1224937.74502859
10556,1242679.91585514
10568,590887.337680639
10832,849837.485703109
12586,1036848.23968912
12787,1516488.37949823
13138,1789178.47152726
13897,988586.761570139
14396,1861196.52816585
14464,1707355.89110174
15011,851069.539272491
16784,1351682.54973571
16801,1238820.76075716
17723,2506541.32022437
19632,692025.910035132
29579,1150374.30822117
36207,833867.942486431
38971,1022206.88169256
38997,970627.239220218
41635,1237905.78732736
43324,627923.587453436
43334,1113441.43819371
44150,345815.126712231
44409,1135060.39015471
45935,484362.062225726
46886,1696816.10971157
