store,demand
301,5329210.34580658
302,4036063.01071058
303,14285653.1608578
305,6939674.02545781
311,6914889.3578011
312,12170328.3526573
315,5520817.3015612
316,4746543.19069847
319,12549117.6994242
321,10583306.6525669
322,8166539.05275543
323,16387358.0663578
331,15824562.8337557
334,6980405.30898635
337,5727240.99211762
341,8138472.63610258
351,9360935.79605869
358,13850368.9562102
360,3932917.82573311
364,19148013.0218808
369,3967590.50726967
370,7652596.35459471
371,9585249.84571425
381,20278553.4819557
382,8427183.15794752
383,12261696.1801981
386,2743140.43108381
390,8692270.04571202
391,5832641.14330968
395,8415077.71528774
397,3042618.57941147
398,5809180.1812374
401,17096894.5195858
403,4282557.57695704
405,1536708.04005224
407,3880312.35773605
411,10022747.5101412
412,7498713.26331215
414,4192310.45398755
416,502244.392992488
418,17793227.4512051
421,7702242.74458914
423,9509026.78736103
424,3219557.32044009
427,7817527.34942446
428,10990876.4821561
430,19918595.5987979
431,24385858.5197697
433,7217142.61478618
434,10248421.8018488
438,5386605.83204702
441,9735317.07978155
446,3382497.40382761
449,4025200.74337936
451,13869524.5911522
453,6990595.78951416
456,8884452.79529951
458,6558735.46195779
461,17018121.6084313
465,3859354.53136379
467,5855059.55955648
468,5472559.2188766
469,4128686.78949241
470,10679035.7486391
471,9567347.38507819
473,5199696.34446125
474,10135487.838925
475,14108938.5325592
478,6945971.60987871
479,5590468.70246481
480,19167011.8580111
481,24464034.3509612
487,12361594.1705695
491,9769810.79737127
494,2951051.05842583
495,3119810.36624324
497,13247671.6974144
498,4865237.99961325
506,20771688.8521579
507,7137468.43831952
511,28515414.048157
515,10462723.1948342
516,9236831.53204778
520,5995541.6658719
521,5858249.75095755
527,17962957.3166782
530,5557680.87031858
531,11797872.0655887
532,5597284.90614266
534,6956554.13739502
538,20165260.1256633
540,4497694.12515809
541,15754743.9415525
543,5632429.20296709
546,2966654.93728207
548,10032535.1931221
550,16374903.1229484
551,40233576.1573944
556,5387645.19207493
557,5155539.40203984
559,4779616.25962221
561,5919130.86187716
562,4846052.28100216
566,11529880.2899178
569,3433322.15675314
571,23892818.5582301
576,8804788.53420545
581,13287553.6194234
583,5734213.06981681
584,7466583.62648492
585,6644030.56689362
586,8387805.0526704
590,12260573.4832977
591,13622943.6920365
592,3916870.19592417
601,7390801.79637435
605,2394479.31714086
606,2829393.58315244
609,4405949.00853285
611,6498447.35884919
614,5372392.21847315
621,7065044.76337713
623,3795144.64808244
625,7933026.7205686
626,5155539.40203984
631,15577465.6231315
632,7071380.99084419
635,7053651.26624326
638,6939167.04882913
640,5929899.92020111
641,17555654.6094645
643,5242868.9254815
646,5242868.9254815
651,11099984.7246821
656,7181499.47593633
662,15300589.9892687
663,5499730.25989852
664,12456268.3013589
670,5873655.6056336
671,15977189.7743224
673,8690576.50287298
677,7243128.61624103
680,2136552.35868851
683,46587084.6240845
684,8364162.94517432
688,13635725.1328624
691,11185786.9680263
696,6171374.48445902
698,9815302.04367644
701,12870069.8882853
703,7972234.01644299
704,6227090.96718468
706,2024248.98174465
707,3457868.03502273
709,3242425.98623264
711,10647328.2212004
721,27181825.8376186
725,2433076.0865354
728,2762768.43792658
729,15331972.2791426
731,5742904.60026245
736,7814904.03142695
738,12149248.7898401
741,12114833.0696112
748,16743056.1919516
749,5015877.9073228
750,6047272.15346601
751,7896961.71470891
754,7853708.83961741
755,8058404.5162802
758,6887690.42959526
761,22297585.926815
771,26180176.5718595
777,13064674.2743715
778,10780447.1062433
781,8749721.25768152
783,3088333.7121457
785,8357935.62298902
786,8755496.17678407
789,5913860.37537736
790,4435046.83002883
791,24346795.7791527
797,10210774.3102459
798,3316565.04553005
801,13150696.1361672
804,12979729.2003797
807,5490848.51221867
810,956448.312914015
811,8957193.16459777
821,19835194.5126804
825,9097543.61512227
831,23819684.1200953
833,16218858.7471406
834,2811235.88203344
835,3655603.64156281
841,15017993.0085682
851,7406939.55243817
855,3687204.40533574
861,10089203.8558033
871,9122951.46661494
876,7240966.92124302
881,17241029.3928082
884,6022911.50860776
891,6071196.09582865
893,9238085.70287871
896,15267228.0295313
904,7520964.11164615
911,7680470.44103858
915,4440360.15546182
921,27930347.0931645
928,6177582.29652735
931,6024446.66761387
937,5947981.30587309
941,11432043.6058586
943,5891775.101038
951,28069601.7721369
953,5104838.66562627
961,15526707.6942454
971,13262793.9069667
981,6424486.91836452
1001,4749205.41687543
1002,5609349.50690377
1006,4942170.81787484
1013,9676647.06975719
1014,8042149.77540476
1015,14038289.1218667
1017,3580210.29153571
1019,5200302.65491701
1021,17315081.7592906
1031,6899390.41093279
1033,6623503.69086099
1040,15209460.1364385
1041,7711403.36783601
1044,2816649.6093971
1051,6812061.13082951
1058,4772166.75536475
1061,5291783.40002761
1065,4494855.62658519
1081,17048178.1658995
1086,6095461.11569175
1087,22032421.9384851
1090,7996121.98829944
1091,7121457.89758452
1099,14264288.3575273
1101,7380424.81803575
1103,7933355.89145259
1106,14848875.7943842
1111,7647368.77539389
1121,14425149.524059
1131,8866528.23759046
1135,7482945.20626295
1139,5317316.33130953
1141,7039019.74726713
1154,8274649.14862201
1155,4510082.95439167
1168,5800860.15815362
1169,12622883.4752206
1171,8234755.80267091
1176,13503748.3428665
1181,20288266.0011527
1191,10694587.9976277
1195,10274517.0213116
1200,6546671.25452267
1201,16952219.3488481
1204,8887355.84719642
1211,4641497.8032463
1227,4299681.12037338
1231,5743772.14297645
1233,14064207.6286369
1241,9415815.89494549
1249,3853528.30228206
1251,5833751.56256581
1258,6090430.88767719
1260,13016605.6946691
1261,23263789.2268318
1271,6210636.33961281
1281,20146415.720407
1291,12329286.3833274
1301,8444319.4417807
1311,11656640.7159263
1320,7046849.66200301
1328,7611854.5738318
1331,709067.383094739
1345,5557680.87031858
1351,4648068.44150483
1355,5218572.48732674
1367,4736666.131213
1371,7832394.13191135
1373,4647070.33065774
1379,3176316.34676277
1381,18211763.1061608
1391,12328444.2685407
1401,11623349.8013526
1406,4360677.33164539
1408,3991573.85198221
1411,8888379.0274185
1412,5721140.37497511
1417,3075077.99678503
1421,8000419.96949124
1423,9209587.4208749
1431,7554950.964215
1441,13655351.2608895
1448,4753679.17173919
1451,5853096.96661463
1461,9677961.6502969
1469,10250495.2973073
1470,2747335.5512592
1471,12710976.7451122
1473,10975293.905911
1481,13324995.0519587
1501,16834573.9967575
1508,2651015.20329071
1511,8041852.526039
1521,4375478.71894633
1526,8131152.69092996
1531,12209419.0428229
1536,11733720.8083716
1541,13046726.0834316
1548,4706404.09114425
1551,10833894.2987
1554,7145319.62019971
1556,1536708.04005224
1561,11805694.830797
1571,8909048.32605433
1581,11276448.9191803
1587,6896958.86316861
1600,5522115.97159466
1601,17754544.6229374
1610,7911206.09317745
1611,7757087.92065369
1617,9267193.0212264
1631,9174151.27730194
1632,4399255.31780834
1635,3834575.65460943
1637,12185670.2120743
1641,8052877.35994841
1651,4800978.14551705
1656,3620151.27428332
1660,5934976.45480256
1664,22728230.04895
1667,6129659.66602441
1670,5476692.34220985
1671,10229529.8082775
1681,7720299.16675988
1685,7018311.2045081
1686,5244484.10320847
1691,6495142.66284463
1699,7916426.02017202
1711,13600122.7985574
1713,5320990.03927166
1715,9122465.00207969
1719,6433455.75437124
1721,27678722.5621996
1725,4010509.27764665
1727,6215772.09540527
1731,6238047.2911265
1732,11449368.8129378
1739,4196851.93948219
1741,31692915.969106
1742,10452461.3586009
1749,10258342.7938047
1751,9039995.10757595
1752,7877741.38009615
1757,3469132.06332418
1761,8485766.68206242
1762,1458151.75265579
1776,8668811.53114498
1781,7968660.44981445
1789,15113379.839649
1790,5657441.77911492
1791,7913876.33611753
1795,7902447.26220856
1801,7616440.5243792
1805,8224158.25245973
1806,8786214.15136958
1810,6416606.2598417
1821,13374966.1367879
1823,9849577.61113496
1831,15890966.8340851
1841,12280036.611578
1845,14905262.262606
1851,13201593.6434443
1855,6132381.76592773
1856,15193949.5589368
1861,13607347.28697
1869,5549176.36342669
1871,6950468.71337932
1881,10437093.3766704
1883,7786755.75891756
1891,9084927.01316305
1893,3540516.42580699
1898,2642112.54006286
1901,8192991.40337449
1902,7632061.34045418
1903,10802337.9892016
1904,5831365.97227409
1911,8231392.91511728
1921,4419122.74601554
1931,11340684.4585081
1941,12824029.8047244
1951,14142918.919495
1961,13003520.2191028
1964,9065987.0236779
1970,8401962.08726073
1971,11320430.8181256
1977,2811235.88203344
1981,15668048.9458927
1990,21043672.47276
1991,19338883.6417909
1998,6438157.79104946
2000,4830344.72163286
2004,3565114.76924366
2009,7588076.82979452
2011,14709153.5892359
2020,11874655.838093
2021,7512251.93431642
2024,6614084.33212732
2026,2136552.35868851
2031,20483678.8107952
2038,14355107.625898
2041,28640715.1219566
2042,6053342.77071495
2051,11542581.6749044
2053,7021002.207689
2060,8762347.86023593
2061,11455908.7450311
2071,5312091.53493459
2080,4544816.97500898
2081,14982962.4427854
2091,27149548.7238276
2092,4405679.59600834
2099,10562050.6930507
2101,18453779.0966521
2103,14806711.6554649
2111,3892747.49043027
2121,9248563.04689863
2128,8675889.79050028
2131,13045042.9787624
2141,7966183.85970677
2145,1829884.35524543
2147,4844050.83656491
2151,14843108.9147712
2155,6245631.05441673
2156,3611765.69587986
2161,9367954.1091438
2171,9419702.368921
2173,15817215.549893
2175,8907432.13163007
2191,16467749.1865189
2192,9221417.1292581
2193,6212256.08850076
2194,8761201.19968081
2196,6176240.60051099
2201,5017746.58735909
2211,7474812.82712153
2218,2534734.51318312
2245,6053342.77071495
2248,1.62867062656826e-08
2251,14914738.2292767
2259,30192660.4277505
2271,7716951.22665801
2281,6178936.32244896
2295,9593872.7085238
2311,10590624.5221475
2314,13821097.0363638
2321,28655000.1489019
2331,12203219.5810966
2337,7575136.89462119
2341,9237484.61453452
2346,8087738.69015335
2351,22851133.4655805
2365,8915191.18712392
2367,11059591.4203341
2372,4055894.60863769
2375,3394945.36215879
2381,20155153.4677162
2391,3666675.01798907
2394,2013835.05049367
2396,1.50870490607546e-11
2401,22621798.9873575
2422,6728814.49648821
2431,10621320.7863843
2441,9240935.37797037
2450,12024758.1054687
2451,18518604.5213502
2460,5703577.81710657
2461,3515418.66205516
2466,7150986.41536134
2468,4295541.79935998
2470,11225186.2667833
2471,3792193.5028962
2473,13522773.4118571
2491,5606978.23795342
2493,2587526.65990327
2495,5180425.09478641
2496,6879285.91362203
2505,7967397.9198502
2511,14928768.7688183
2517,9512969.15051574
2520,3335759.29746431
2521,11474250.6855445
2531,6126495.25344826
2541,8282543.22888251
2551,6264747.26527758
2554,5233256.04301666
2561,7093943.29015073
2571,4265281.90990349
2572,6868166.91253992
2580,502244.392992488
2591,5954018.20458639
2601,6991334.82999428
2609,14734410.7538186
2611,17772521.2035483
2615,21943950.6177802
2631,6870535.72366113
2641,15545984.3892663
2650,9612215.56098251
2651,10260082.3180127
2661,8293708.66389515
2663,3533257.6229648
2667,5155539.40203984
2671,23753860.4083328
2681,22220912.5865233
2700,16167684.1717447
2701,16647500.5824849
2703,10015130.3376352
2710,2136552.35868851
2711,21558343.9406268
2718,20669672.6186753
2731,13312107.184455
2751,13908186.986302
2757,5132791.0449654
2773,4148540.13633418
2779,3479446.64064378
2781,5641538.63709962
2795,6180909.2935756
2801,6072622.27743209
2803,3670311.17691468
2809,6473069.58829334
2811,6170325.8034546
2831,6081159.88479699
2834,4943439.65919274
2844,5321964.39124655
2851,22340562.2455371
2861,24954423.8628192
2862,5759572.79824871
2870,15234029.1689271
2871,4276349.14328928
2873,5401054.14408019
2880,7261436.76705889
2881,21908232.0985136
2890,6861146.47002823
2891,2670956.97867371
2901,16083985.485256
2905,15242652.5468032
2907,1208339.98856795
2911,4827870.64986562
2923,5582393.20066761
2925,4189555.26275051
2930,11901186.4349312
2931,4597058.50284068
2936,5862405.27227347
2951,10129624.6715663
2957,5272490.00352205
2959,8133511.56008995
2961,6134136.92856575
2963,11445817.1884696
2981,10438122.0903465
2991,5821614.95585356
2999,502244.392992488
3021,6518630.72595955
3031,8644973.75172173
3041,5656558.49549041
3051,10500427.4597586
3081,2056059.85628122
3111,9532962.40563316
3121,27474492.4697089
3131,27755198.0818994
3191,26719520.6290671
3202,10124792.784598
3203,23862978.6066192
3204,13216725.6999484
3205,6220822.83420728
3206,7650650.5178176
3207,7596557.36700108
3208,3839527.55816433
3209,8500273.18746407
3210,16346279.5955079
3211,9602709.9892558
3212,7947276.52354538
3213,9459544.17420329
3214,5510105.05314005
3215,15608293.3035401
3220,7639020.87280529
3221,11865460.2831053
3222,8477089.5346099
3223,19409516.9925815
3224,4979944.17566154
3225,12242193.5826755
3226,8626735.95737601
3229,7921981.67056229
3230,22176289.2499113
3231,16250855.9552396
3233,8788075.09807219
3234,11176971.7395652
3236,9021088.58900147
3240,16422043.6653693
3243,10333289.3184112
3245,10264115.3826308
3246,10905554.3706547
3247,11283472.9223055
3248,11004210.987997
3251,5976536.16167442
3252,2924769.74932575
3253,10096006.7071173
3255,17533007.8393294
3256,8999557.44613359
3257,4936664.75383565
3258,25895650.8932123
3259,16940655.6675631
3260,5521720.62358104
3261,5112349.04787157
3262,4882639.65462481
3263,25754842.567946
3264,16153362.3807696
3270,4702516.95147572
3271,17529614.8950547
3272,25698491.1279287
3274,7923509.03996497
3275,12173762.9330665
3277,4244741.16306431
3278,14060374.5012029
3280,5879926.44177923
3281,7454911.57413937
3282,6120442.59738178
3283,4582325.0937438
3284,9941055.43509519
3285,22600300.2005638
3286,9901812.08690155
3287,3325653.99759427
3288,1164347.24926911
3291,5243067.85534845
3292,7121233.77494821
3293,9630305.94316199
3294,11357883.205325
3295,3416274.25814211
3297,5441739.35266569
3299,11456431.4672065
3300,25741494.4233092
3301,13421603.6245748
3302,9315520.68901816
3304,33869162.5249729
3306,5741369.70986584
3307,3831632.86505069
3308,12688223.5967314
3309,7373078.829734
3310,21120335.6861052
3311,10999410.1975135
3312,8664686.50343981
3313,2412984.80471158
3314,24401037.6804873
3315,6320007.27996925
3316,4871322.36924804
3317,9911415.7258466
3318,14408372.8972973
3319,8720328.19660584
3320,7363275.96312986
3321,5472363.62904595
3322,13584612.5981316
3323,9682364.49486417
3325,6688114.87145484
3328,10313737.6883421
3329,18690971.4192524
3330,11109321.0453906
3331,5928787.11596998
3332,16540450.7819134
3333,8963948.42904792
3334,3397704.89067054
3335,7193364.32244164
3336,19466997.6197778
3337,10031139.0943578
3338,9649365.73444175
3339,12229785.0737087
3340,13364446.6723327
3341,8328522.8709895
3342,8956559.9499455
3343,9364232.15365155
3344,5517290.26356052
3345,11253501.9178354
3346,11849145.6228803
3349,7189965.60726113
3350,11212186.3615096
3351,6984834.10917906
3352,10860596.3774033
3353,5897164.06590897
3354,3513647.00481018
3355,4335503.76902581
3356,7082846.74025674
3357,21683812.3712622
3358,5949564.65035253
3359,7332875.79074631
3361,8240294.58974171
3362,5330657.06718038
3363,6301366.03162244
3364,5215833.28570519
3365,8721850.00682463
3367,3226188.80264133
3369,7930766.78057698
3370,6883254.17347536
3371,2943886.17493983
3373,9694193.1703942
3374,10692274.4834619
3375,6422366.8892508
3376,6861016.7343683
3378,6413401.87740239
3379,8853572.15971786
3380,8674921.72911037
3381,6522880.05761953
3382,5656061.72898165
3383,3546584.32649141
3384,1652779.5572515
3385,1472245.48125489
3386,5181210.4667547
3387,9948588.15024856
3389,4593575.35176903
3391,2559840.52633468
3392,6595876.24962312
3393,5746182.43738173
3394,4609651.12487047
3395,5656913.65201424
3396,4543986.14126884
3398,1865653.5976252
3399,1455055.29275198
3400,7101695.29283666
3401,8017707.1740304
3402,2227090.10775298
3403,20201786.3924336
3404,4974201.0617696
3405,7721273.54437028
3406,7982971.84060633
3407,11312034.6183749
3408,7634830.8512461
3409,6070970.26449567
3410,5206212.04260794
3411,19622775.7363987
3412,8116210.50109111
3414,4145921.70410716
3415,9110915.32672728
3416,2808447.82034585
3417,1372954.95927313
3418,6717665.63978056
3419,6393309.02851741
3420,4955719.83222466
3421,14715327.2621202
3422,31898593.7190984
3423,21817612.9303306
3424,3877129.16275273
3425,5400564.89866668
3426,4782752.53619205
3427,5212981.36335958
3428,7331472.36309579
3429,8264912.27340758
3430,12064567.080459
3432,6944740.14695036
3433,4119188.53767398
3434,7085019.2393403
3435,6014555.48333361
3436,18104012.4375126
3437,17857199.0742374
3439,12335425.7617414
3440,10505612.7115691
3441,3741518.56558399
3442,5310101.86686446
3443,3840293.75870491
3444,9232902.18629426
3447,6144602.53252097
3450,4393060.9745082
3452,10099946.5251015
3453,2321767.07741475
3456,8957740.2160751
3457,6926629.53009402
3458,17791797.1307744
3463,11238053.0871856
3465,5127511.81804627
4030,6053342.77071495
4055,11553589.7271577
4063,9469606.44412175
4079,6070313.75925287
4084,6418377.10165408
4086,10872403.0714871
4111,10274281.7644623
4113,4748576.92539193
4114,5682513.09752445
4117,3898151.16407812
4124,11378401.0744877
4128,1536708.04005224
4197,3730174.43783377
4202,404695.141631624
4203,1088270.89737229
4204,2212141.2486938
4205,2653882.85197407
4219,5507538.01788273
4237,7892346.76132011
4243,5207756.07998783
4254,1388411.32920409
4259,2360141.03060632
4260,7193094.65890205
4265,6587230.86183098
4301,21264134.248416
4309,13637220.6538513
4312,7714519.77074561
4334,502244.392992488
4351,3337866.11281194
4365,9048963.38909337
4424,10509625.9119377
4432,5628010.46289407
4439,10373524.5347292
4469,21657100.9667704
5103,9469618.22425041
5115,4011591.69568813
5126,9594414.38275975
5152,9759010.43209807
5178,16049952.7563853
5195,5982717.62967973
5210,17417745.4941489
5212,18627056.3899559
5243,4104416.02591337
5254,4549129.73825851
5261,5012307.94831462
5268,10483292.2982774
5279,11243933.1863508
5285,1914410.96915059
5308,4926557.07071192
5309,12614305.8898511
5314,6094852.86543446
5325,10458025.6365255
5326,9041941.13972353
5330,7730094.19485143
5333,6192083.25350493
5340,8678733.51670137
5345,8717335.91232621
5361,8450917.23365577
5362,12233211.4768402
5363,18881958.8097654
5367,7871253.40363123
5376,10682081.2105372
5385,2189804.46221759
5397,5204546.41517294
5428,1635321.85750254
5436,9008412.38827587
5441,8480838.29698667
5447,5155539.40203984
5452,2867989.773308
5467,8960151.0279415
5468,1250631.72952634
5469,2553158.88222811
5478,3829115.96389159
5479,1976956.52525192
5480,3396931.50732678
5482,5576034.86741481
5483,5734930.85322511
5484,6148903.46554858
5498,15756574.3533773
5499,5967522.30706815
5501,10117043.99109
5504,1359354.66119917
5505,5242868.9254815
5509,4513277.81881464
5510,5242868.9254815
5512,1198161.31838582
5516,7451636.66228059
5520,2361652.60926709
5523,5066148.55536564
5531,3202421.47943613
5534,5105817.54421652
5536,7060976.59715176
5556,1370583.58563505
5560,2816649.6093971
5562,6233641.00058831
5570,3490282.10543268
5571,4690770.50090831
5574,8283462.52011621
5578,8577945.14647924
5588,1109276.22180985
5593,2136552.35868851
5600,2136552.35868851
5603,1388411.32920409
5609,11986707.536993
5613,8381541.20675743
5639,4501588.65876668
5647,9858214.56441977
5648,5354362.30046648
5649,5849403.42458987
5671,5175283.53440854
5683,4878991.60658147
5703,7685710.70047081
5717,6975961.13111331
5731,1309653.13216127
5748,28896314.8848598
5762,1359354.66119917
5771,4759910.35254969
5779,5283321.89942432
5785,8392763.77427668
5801,3994508.82619457
5805,5155539.40203984
5811,3933169.82857605
5815,6821288.63180097
5834,5487991.76425522
5837,6012778.02796997
5879,9946174.95171103
5889,2876085.4605566
5890,2876085.4605566
5937,1388411.32920409
5954,6867836.57060451
5955,3541243.45890538
5958,7155584.53169329
5959,6067990.80409575
5978,4934017.89172075
5983,3208205.19773541
5994,2693844.18666566
6006,22356149.1315659
6009,8163260.38968346
6011,8902378.51717714
6014,12236178.3750868
6016,12411226.2652828
6017,7835378.2181213
6019,11432247.6244072
6027,2811235.88203344
6035,7719310.20948832
6040,3138269.46009989
6041,13890584.4274544
6042,4460689.64144824
6058,6592475.47439077
6068,7608292.42433428
6102,4802147.09619098
6103,2592483.71473391
6112,7058792.78249871
6132,5988600.40711311
6137,2346518.86152073
6147,4383163.02554109
6148,2750463.73609443
6149,11022698.1042172
6151,3861866.55377096
6158,14424758.7345971
6165,6749574.20591601
6180,9959853.98022596
6183,12081105.0987698
6189,7025457.89276064
6191,7132495.87676507
6198,7187285.41041114
6203,2756806.79993569
6206,8840897.64590872
6207,7946312.74824877
6209,6687677.84688142
6217,12636180.5236024
6220,10106187.370844
6221,13627104.1860644
6226,43158172.123651
6229,6704774.33074585
6232,3755601.59048873
6233,5729359.33389137
6234,6216765.59122062
6235,6752856.0799144
6236,6872984.26366353
6240,5181793.96300302
6245,3381535.01405254
6246,9778968.14823609
6251,7960088.60972672
6255,3762487.73882303
6256,11007388.252577
6259,8368658.96700318
6261,6036525.07371593
6263,2223917.80309142
6264,7809363.83604982
6265,1009542.37813629
6266,6297249.93647937
6269,5467788.0708417
6279,8864002.36938174
6283,7205062.77990334
6284,1359354.66119917
6286,4595321.7808956
6299,7423958.0543865
6301,4704668.37564627
6307,19090778.1601381
6319,8236941.71173221
6326,6001640.97326485
6327,4238223.40311977
6335,4829514.23544197
6341,6653397.9382104
6345,10318491.6439978
6364,5806828.11546143
6367,8222260.83161086
6372,9969082.19920292
6377,3302701.85792446
6382,6300711.56449454
6383,11195788.417745
6387,6517093.16554585
6389,1536708.04005224
6390,2371832.26873308
6391,8424688.40128257
6399,3261562.40949392
6400,4976731.53431308
6402,2725976.6366509
6404,6011101.11258344
6405,7868004.71279806
6411,6536532.62270644
6416,2949565.31074727
6422,6872423.68204009
6423,5234601.9026315
6424,4957795.61960064
6427,6902212.12699634
6428,7810881.30503772
6430,5090005.71835445
6436,3287846.30272762
6439,7388679.92187884
6444,11097914.3285257
6445,3796017.20394493
6449,18838277.726682
6453,5673043.17250445
6476,5106111.76179578
6484,5260870.3114553
6486,18484064.2712718
6487,2816649.6093971
6491,5697847.1718699
6499,6225259.91348967
6500,13525490.6558867
6502,6296719.73426461
6503,7499757.61872782
6507,14198490.7407467
6513,6810634.38884296
6520,6902223.24042183
6524,7953963.10759849
6527,1568819.9704854
6530,3574066.56682035
6535,2910543.34005322
6545,10981134.2141841
6549,6174209.10333994
6583,4472164.91598764
6596,3703803.04562771
6600,5209154.25893058
6612,4412434.73370226
6617,5894485.17415235
6620,1536708.04005224
6633,5505553.50915932
6638,12499614.2320986
6641,1888932.09697297
6644,5155539.40203984
6652,3967590.50726967
6662,5456000.63470755
6666,3145475.72361551
6671,6748110.88825149
6677,2410693.9185896
6682,11413088.9103884
6687,2033580.21891185
6689,5117282.18039351
6692,8879025.62441466
6693,4910484.58500787
6694,3997195.87189418
6700,14545757.7032601
6723,5862741.5739257
6728,6702096.21496733
6732,5588246.2736382
6736,1971256.58321426
6738,4768249.21756299
6747,3176685.66631602
6748,17492979.4998955
6754,5533164.57076675
6767,3034854.61310165
6777,4230713.08744481
6788,2584887.25828767
6790,12400304.8821627
6795,5155539.40203984
6803,3358332.51696849
6808,7064271.8561457
6817,10807567.4592606
6826,18041017.5201009
6849,12293247.7994371
6850,12518588.7230072
6862,2944309.79322392
6866,5420316.39817798
6875,3872629.21189257
6882,13301259.010737
6890,6801814.86242659
6897,6084945.83109306
6901,2136552.35868851
6902,2346518.86152073
6906,3880446.82456835
6907,8112995.4416165
6910,4784959.32560841
6911,4863284.42886904
6919,14197130.1617011
6934,4242965.20099805
6946,8152666.89187772
6954,7719310.20948832
6966,5225298.20768825
6970,8011514.11901686
6976,3226863.80645921
6981,10467699.6659504
7029,3038208.44975077
7043,8353995.27319452
7057,2969465.12943294
7060,5778928.42497347
7077,18908404.6643954
7078,8046204.42880074
7086,10601558.2191299
7087,3186471.64442949
7089,9548839.64780184
7090,3176316.34676277
7091,5738693.43979494
7095,3474162.42948019
7097,2223552.10731425
7098,6808394.47776904
7102,14344992.9125413
7104,1710595.18988461
7111,6266765.34690774
7122,7814904.03142695
7126,6541840.79760031
7134,5155539.40203984
7136,1435724.10744935
7139,7218946.79879564
7140,4451145.54664334
7152,5490172.98526083
7153,7278646.1227886
7164,8624180.55194288
7178,8724403.96408626
7182,4207554.81600102
7185,3144128.50012308
7188,12689165.7787792
7190,4138830.29963751
7206,8566954.09554277
7207,3142336.78900163
7211,3024946.94681456
7216,2493367.94822141
7243,3249818.39366784
7244,6140205.18593048
7248,8032075.78448527
7251,9190392.62273432
7262,12614305.8898511
7264,5503320.82101179
7275,5380236.43978654
7280,1458114.12295448
7283,4278339.9743657
7286,13305089.637743
7293,4415762.94911198
7294,4716931.64607444
7295,14967144.0041944
7302,8392763.77427668
7309,10482200.4899211
7320,502244.392992488
7323,8134530.26075843
7331,4057119.01985602
7337,4547120.52133534
7343,3428296.83286257
7386,2405780.96107027
7401,9834931.20262142
7426,14602262.0355287
7498,14753042.8912072
8281,9842836.13659875
9638,6398226.29530352
9774,5311225.46738904
10000,8853572.80766241
10001,4744606.00441998
10002,6927887.38906165
10003,5419736.31285511
10004,7406896.42897659
10005,8541316.77341187
