store,demand
831,23819684.1200953
833,16218858.7471406
834,2811325.49442289
835,3655603.64156281
841,15017993.0085682
851,7406241.8285387
855,3687204.40533574
861,10082079.2418784
871,9122951.46661496
876,7240966.92124302
881,17241029.3928082
884,6262104.50565452
891,6083682.47690033
893,9238085.70287871
896,15267228.0295472
904,7520964.11164615
911,7680470.44103858
915,4440360.15546182
921,27892624.3713677
928,6177582.29652735
931,5921299.60905678
937,5947981.30587309
941,11431020.0018307
943,5891775.101038
951,28038379.6227842
953,5104838.66562627
961,15531780.8504637
971,13386730.0869469
981,6424487.22004966
1001,4749205.41687543
1002,5609349.50690377
1006,4512124.56523003
1013,9676647.06975719
1014,8042149.77540476
1015,14038289.1218667
1017,3580210.29153571
1019,4266185.04627121
1021,17347713.8632899
1031,6926024.17785923
1033,6623503.69086099
1040,15209460.1364385
1041,7711403.36783601
1044,2816649.6093971
1051,6813798.76497757
1058,4772166.75536475
1061,4567667.53530284
1065,4494855.62658519
1081,17028434.6410383
1086,6095461.11575665
1087,22032421.9384851
1090,7996121.98829944
1091,7121362.01699366
1099,14264288.3575273
1101,7380544.63169868
1103,7933355.89145259
1106,14833864.5573693
1111,7647618.28663893
1121,14398913.2502131
1131,8690427.35354596
1135,7482945.20626295
1139,2998450.5159536
1141,7035412.82932727
1154,8274649.14862201
1155,4510082.95439167
1168,5800860.15815362
1169,12597777.368074
1171,8234755.80267091
1176,13503748.3428665
1181,20224606.6662572
1191,10694587.9976277
1195,10274517.0213156
1200,6546671.25452267
1201,16952219.3488481
1204,8887355.84719642
1211,4636158.55885617
1227,4299681.12037338
1231,5743251.74808798
1233,14064207.6286369
1241,9410699.58505957
1249,3997034.11595603
1251,5833751.56256581
1258,6090430.88767719
1260,12929028.7515392
1261,23264610.8586724
1271,6322661.92370566
1281,20146435.7578659
1291,12289971.804826
1301,8444319.4417807
1311,11656640.6960705
1320,7046849.66200301
1328,7611854.5738318
1331,709067.383094739
1345,5557680.87031858
1351,4650900.78147259
1355,5218572.48732674
1367,4736666.131213
1371,7832394.13191135
1373,4647070.33065774
1379,3176309.36558908
1381,18349791.1883615
1391,12328444.2685407
1401,11488301.8765101
1406,4360677.33164539
1408,3583939.71112732
1411,8842133.93451627
1412,5721140.37497511
1417,3075077.99678503
1421,7997764.14243614
1423,9209587.4208749
1431,7537314.37384151
1441,16332749.365007
1448,4753679.17173919
1451,5853135.79179445
1461,9677961.6502969
1469,10250495.2973073
1470,2747335.5512592
1471,12700613.2384919
1473,10975293.905911
1481,13324995.0519587
1501,16834573.9967575
1508,2651015.20329071
1511,8408398.12386911
1521,4362777.7281534
1526,8131152.69092996
1531,12209419.0428229
1536,11733720.8083716
1541,13056500.6703253
1548,4706404.09114425
1551,10833894.2987
1554,7145319.62019971
1556,1536708.04005224
1561,11332375.5859823
1571,8924624.44400975
1581,11276448.9191803
1587,6896958.86316861
1600,5522115.97159466
1601,17729102.6335393
1610,7911206.09317745
1611,7757088.34695891
1617,9267193.0212264
1631,9349102.3472235
1632,4399255.31780834
1635,3834575.65460943
1637,11548518.9281742
1641,8052877.35994841
1651,4533917.07234887
1656,3620151.27428332
1660,5934976.45480256
1664,22728230.04895
1667,6129659.66602441
1670,5476692.34220985
1671,10229529.8082775
1681,7720299.16675988
1685,7018311.2045081
1686,5029559.18453371
1691,6495142.66284463
1699,7916426.02017202
1711,13600122.7985574
1713,5320990.03927166
1715,9122465.00207969
1719,6433455.75437124
1721,27678722.5621996
1725,4010509.27764665
1727,6215772.09540527
1731,6238047.29117577
1732,11413510.6818185
1739,4196851.93948219
1741,31640975.9961371
1742,10452461.3586009
1749,10258342.7938047
1751,9039995.10757595
1752,7877741.38009615
1757,3469132.06332418
1761,8485813.53228089
1762,1458151.75265579
1776,8668811.53114498
1781,7968660.44981445
1789,15113379.839649
1790,5657441.77911492
1791,7913876.89479632
1795,7902447.26220856
1801,7616440.5243792
1805,8224158.25245973
1806,8786214.15136958
1810,6416606.2598417
1821,13179929.3935199
1823,9849577.61113496
1831,15852435.2045432
1841,12280036.611578
1845,14905262.262606
1851,13201593.6434443
1855,6132381.76592773
1856,15193949.5589368
1861,13607348.4386593
1869,5549176.36342669
1871,6634924.04019977
1881,10439287.3530865
1883,7786755.75891756
1891,9084927.01316305
1893,3540516.42580699
1898,2642112.54006286
1901,6501914.50114379
1902,7632060.79120203
1903,10802337.9892016
1904,5831365.97227409
1911,8231392.91511728
1921,4419122.74601554
1931,11340684.4585081
1941,12824029.8047244
1951,14142918.9195171
1961,13905533.1843212
1964,9065987.0236779
1970,8401962.08726073
1971,11320430.8181256
1977,2811325.49442289
1981,15668048.9458927
1990,21043672.47276
1991,19177697.5246247
1998,6438157.79104946
2000,4830344.72163286
2004,3565048.64355902
2009,7606066.48566138
2011,14631136.9551787
2020,11874655.838093
2021,11408485.2198128
2024,6614084.33212732
2026,2136552.35868851
2031,20443479.8878669
2038,14355107.625898
2041,28607865.9737428
2042,6053342.77071495
2051,11542581.6749044
2053,7021002.207689
2060,8762347.86023593
2061,11455908.7450311
2071,5312091.53493459
2080,4544816.97500898
2081,15150112.7880271
2091,27099452.9863485
2092,4405679.59600834
2099,10562050.6930507
2101,18453780.1525718
2103,14806711.6554649
2111,3892872.5540877
2121,9248563.04689863
2128,8675889.79050028
2131,12965908.9194879
2141,7855876.77768229
2145,1829884.35524543
2147,4817594.52259548
2151,14869396.2901711
2155,6245631.05441673
2156,3613926.70841052
2161,9367954.1091438
2171,9419702.41065473
2173,15630253.1495974
2175,8852075.60067881
2191,16467749.1865189
2192,9221417.1292581
2193,6212256.08850076
2194,8761201.19968081
2196,6176240.60051099
2201,5017746.58735909
2211,7474812.82712153
2218,2534734.51318312
2245,6053342.77071495
2248,1.62867062656826e-08
2251,14914738.2292767
2259,30192660.4277505
2271,7716951.22665801
2281,6178936.32244896
2295,9593872.7085238
2311,10590624.5221475
2314,13821097.0363638
2321,28589303.3861406
2331,12777419.3248273
2337,7575136.89462119
2341,7744543.48038084
2346,8087738.69015335
2351,22774829.9164487
2365,8915191.18712392
2367,11065566.5497909
2372,4055894.60863769
2375,3394945.36215879
2381,20000187.9361514
2391,3666675.01798907
2394,2013835.05049367
2396,1.50870490607546e-11
2401,22621798.9873575
2422,6728814.49648821
2431,10621320.7863843
2441,9240935.37797037
2450,12010865.9544914
2451,17541463.1333339
2460,5703577.81710657
2461,3515418.66205516
2466,7147961.62635214
2468,4295541.79935998
2470,11225186.2667833
2471,3792291.21530495
2473,13522773.4118571
2491,5606978.23795934
2493,2587526.65990327
2495,5180425.09476943
2496,6879285.91362203
2505,7975505.3135398
2511,14602048.4070042
2517,9512969.15051574
2520,3335759.29746431
2521,11474250.6855445
2531,6126495.25344826
2541,8512795.60587945
2551,6251405.1615414
2554,5233256.04301666
2561,7093943.29015073
2571,7970262.88678344
2572,6868166.91253992
2580,502244.392992488
2591,5995767.45272522
2601,6991334.83068321
2609,14734410.7538186
2611,17772521.2035483
2615,21943950.6177802
2631,6870535.72366113
2641,15545984.3892663
2650,8914188.48519532
2651,10260082.6903888
2661,8293708.66389515
2663,3533257.6229648
2667,5155539.40203984
2671,23711151.2508087
2681,22085910.1007042
2700,16167684.1717447
2701,16647500.5824849
2703,10015130.3376352
2710,2136552.35868851
2711,21504636.6712652
2718,20669672.6186753
2731,13312107.184455
2751,13908186.986302
2757,5155767.39212281
2773,4148540.13633418
2779,3479446.64064378
2781,5806129.16486139
2795,6180909.2935756
2801,7254927.22417635
2803,3670314.66144032
2809,6473069.58829334
2811,6146150.34156325
2831,6044356.07875114
2834,4943439.65919274
2844,5321964.39124655
2851,22156515.4647991
2861,24774807.5261824
2862,4986785.51016433
2870,15234029.1689271
2871,4276349.14328846
2873,5425410.07948881
2880,7261436.76705889
2881,21908232.0985136
2890,6861146.47002823
2891,2670956.97867371
2901,16083985.485256
2905,15242652.5468032
2907,1208339.98856795
2911,4827870.64986926
2923,5582393.20066761
2925,4189555.26275051
2930,11901186.4349312
2931,4597058.50284068
2936,5862405.27227347
2951,9758909.18340501
2957,5272490.00352205
2959,8133511.56008995
2961,6134136.92856575
2963,11445817.1884696
2981,10408442.1291443
2991,5821614.95586051
2999,502244.392992488
3021,6518630.72595955
3031,8644973.75172173
3041,5656558.49549041
3051,10500427.7198986
3081,2056061.23953634
3111,9495589.77674781
3121,27421896.3589367
3131,27712616.3702538
3191,26636104.2073278
3202,10124792.784598
3203,23769878.3910257
3204,12898054.4631156
3205,6220822.83420728
3206,7650650.51812016
3207,7596557.36700108
3208,3839527.55816433
3209,8500273.18746407
3210,16302168.2498184
3211,9602709.9892558
3212,7947276.52354538
3213,9459544.17420329
3214,5510105.05314005
3215,15608293.3035401
3220,7639020.87280529
3221,11841057.6492955
3222,8299891.17572894
3223,19296885.3717041
3224,4979944.17566154
3225,12242193.5826755
3226,8628018.75675393
3229,7900100.60099547
3230,21956109.3424102
3231,16250855.9552717
3233,8788251.72717662
3234,11176971.7395652
3236,9021088.58900147
3240,16422043.6653746
3243,10333289.3184112
3245,10264115.3826308
3246,10905554.3706547
3247,11283472.9223055
3248,10926422.2923681
3251,5976536.16167442
3252,2924769.74932575
3253,10096011.8548612
3255,17533007.8393294
3256,8999557.44613359
3257,4936664.75383565
3258,25776437.8276027
3259,16941252.0628004
3260,5521720.62358104
3261,3989970.65687342
3262,4882639.65462481
3263,25754842.567946
3264,16153362.3807696
3270,4702516.95147572
3271,17529614.8950547
3272,25560966.8227167
3274,7923509.03996497
3275,12173762.9330665
3277,4244741.16306431
3278,14060374.5012029
3280,5879926.44177923
3281,7455025.9735909
3282,6120442.59738178
3283,4582325.0937438
3284,9941055.43509519
3285,22600300.2005638
3286,9897184.44872171
3287,3325653.99763806
3288,1164347.24926911
3291,5243067.85534845
3292,7121233.77494821
3293,9605248.35873552
3294,11357883.205325
3295,3416274.25814211
3297,5441739.35266569
3299,11456431.4672065
3300,25712700.5923408
3301,13421603.6245748
3302,9315520.68901816
3304,33869162.5249729
3306,5741369.70986584
3307,3831632.86505069
3308,12710205.1285872
3309,7371782.15556984
3310,21120335.6861052
3311,10999410.1975135
3312,8664686.50343981
3313,2412984.80471158
3314,24401037.6804873
3315,6320007.27996925
3316,4871322.36924804
3317,9911415.7258466
3318,14416423.6825887
3319,8720298.84571087
3320,7278130.36060832
3321,5472363.62904595
3322,14530604.4876582
3323,9682364.49486417
3325,6688114.87145484
3328,10313737.6883461
3329,18690971.4192524
3330,11109321.0453906
3331,5928787.11596999
3332,16540450.7819134
3333,8963948.42904792
3334,3397704.89067054
3335,7190640.12921879
3336,19466997.6197778
3337,10031139.0943578
3338,9649365.73444175
3339,12229801.2640324
3340,13364446.6723327
3341,8328522.8709895
3342,8803273.33457475
3343,9364232.15365155
3344,5517290.26356052
3345,11253501.9178354
3346,11849145.6228803
3349,7189965.60726113
3350,10880110.1204227
3351,6984834.10917906
3352,10860596.3774033
3353,5897164.06590897
3354,3513680.08319342
3355,4335503.76902581
3356,7082846.74028476
3357,21683812.3712622
3358,5949564.65035253
3359,7370253.61190235
3361,8240294.58974171
3362,5330657.06718038
3363,6301366.03162244
3364,5215833.28570519
3365,8721850.00682463
3367,3226188.80264133
3369,7930766.78057698
3370,6867437.48421625
3371,2943886.17493983
3373,9694193.1703942
3374,10692274.4834619
3375,6422366.8892508
3376,6796272.29911458
3378,6413401.87740239
3379,8853572.15971786
3380,8674921.72911037
3381,6522880.05761953
3382,6217728.33846925
3383,3546584.32649141
3384,1652779.5572515
3385,1472245.48125489
3386,5180711.40199419
3387,9948588.2394627
3389,4589347.76211203
3391,2559840.52633468
3392,6595876.24962312
3393,5746182.43738173
3394,4609651.12487047
3395,5668738.7870302
3396,4543934.86401366
3398,1865653.5976252
3399,1455055.31683766
3400,7101695.29283666
3401,8017707.1740304
3402,2227090.10775298
3403,20201786.3924336
3404,4981446.98233092
3405,7721273.544373
3406,7982971.84060633
3407,11312034.6183749
3408,7634830.8512461
3409,6125823.54052689
3410,5206212.04260794
3411,19622775.7363987
3412,8116210.50109111
3414,4145912.41149239
3415,9110915.32672728
3416,2808447.82034585
3417,1372954.95927313
3418,6717665.63978056
3419,6337700.78735928
3420,4955719.83222466
3421,14715327.2621202
3422,31846348.5370987
3423,21817612.9303308
3424,3877129.16275273
3425,5400564.89866668
3426,4963746.50974739
3427,5232505.33313133
3428,7326032.35967866
3429,8264911.76153212
3430,12064567.080459
3432,6771194.20130038
3433,4119188.53767398
3434,7085019.2393403
3435,6014555.48333361
3436,18087170.7688762
3437,17830079.4972017
3439,12335425.7617414
3440,10505612.7115691
3441,3741518.56558399
3442,5310101.86686446
3443,3840293.75870491
3444,9232902.18629426
3447,6144602.53252097
3450,4393060.9745082
3452,10099946.5251015
3453,2321767.07741475
3456,8957740.2160751
3457,6930463.1289219
3458,17986587.0261574
3463,11238053.0871856
3465,3895114.6318486
4030,6053342.77071495
4055,11553561.2059488
4063,9448659.19330384
4079,6070313.75925287
4084,6418384.45526497
4086,10872403.0714871
4111,10274281.7644623
4113,4748576.92539193
4114,5682513.09752445
4117,3898151.16407812
4124,11378401.0744877
4128,1536708.04005224
4197,3730174.43783377
4202,407266.439906894
4203,1088290.4237044
4204,2444975.47955605
4205,2653875.89021462
4219,5507538.01788273
4237,7892346.76132011
4243,5207756.07998783
4254,1388411.32920409
4259,2360141.03060632
4260,7193094.65890205
4265,6587230.86183098
4301,21079677.5987975
4309,15965276.4725482
4312,7714519.77074561
4334,502244.392992488
4351,3337866.11281194
4365,9048963.38909337
4424,12570722.8208461
4432,5628010.46289407
4439,10373524.5347292
4469,21657194.7036733
5103,9469618.22425041
5115,4011591.69568813
5126,9594414.38275975
5152,9759022.83229652
5178,16049952.7563853
5195,5982717.62967973
5210,17350393.5290978
5212,18554426.5145133
5243,4104416.02591337
5254,4549129.73825851
5261,5012307.94831462
5268,10483292.2982774
5279,11243933.1863508
5285,1914410.96915059
5308,4926557.07071192
5309,12614305.883863
5314,6094852.86543446
5325,10458025.6365255
5326,9041941.13972353
5330,7730094.19485143
5333,6192083.25350493
5340,8678733.51670171
5345,8717335.91232621
5361,8450917.23365577
5362,12233211.4768402
5363,18912858.2919938
5367,7871253.40363123
5376,10682081.2105372
5385,2189804.46221759
5397,5204546.41517294
5428,1635321.85750254
5436,9008412.38827587
5441,8480838.29698667
5447,5155539.40203984
5452,2867989.773308
5467,8960151.0279415
5468,1250631.72952634
5469,2553158.88222811
5478,3829115.96389159
5479,1976956.52525192
5480,3396931.70078818
5482,5576034.86741481
5483,5734930.85322511
5484,6148903.46554858
5498,15756574.3533773
5499,5967522.30706815
5501,10117043.99109
5504,1359354.66119917
5505,5242868.9254815
5509,5899096.16620073
5510,5242868.9254815
5512,1198161.31838582
5516,7451636.66228059
5520,2361652.60926709
5523,5066148.55536564
5531,3202421.47943613
5534,5105817.54421652
5536,7060976.59715176
5556,1370583.58563505
5560,2816649.6093971
5562,6233641.00058831
5570,3490282.10543268
5571,4690770.50090831
5574,8283462.52011621
5578,8577945.14647924
5588,1109276.22180985
5593,2136552.35868851
5600,2136552.35868851
5603,1388411.32920409
5609,11986707.536993
5613,8381541.20675743
5639,4501589.78969979
5647,9858214.56441977
5648,5354362.30046648
5649,5849403.42458987
5671,5175283.72226409
5683,4878991.60658147
5703,7685710.70047081
5717,6975961.13111331
5731,1309653.86242071
5748,28896314.8848598
5762,1359354.66119917
5771,4759910.35254969
5779,5283322.02367699
5785,8395145.11002104
5801,3994508.82619457
5805,5155539.40203984
5811,3933169.82857605
5815,6821288.63180097
5834,5487991.76425522
5837,6012778.02796997
5879,9946174.95171103
5889,2876085.4605566
5890,2876085.4605566
5937,1388411.32920409
5954,6867836.57060451
5955,3541243.45890538
5958,7155584.53169329
5959,6067990.80409575
5978,4934017.89172075
5983,3208205.19773541
5994,2693844.18666566
6006,22356149.1315659
6009,8163260.38968346
6011,8902378.51717714
6014,12065889.8067651
6016,12411226.2652828
6017,7815673.49985936
6019,11432253.8143594
6027,2811325.49442289
6035,7719310.20948832
6040,3138269.46009989
6041,13890584.4274544
6042,4460689.64144824
6058,6592475.47439077
6068,7608292.42433428
6102,4802147.09619098
6103,2592483.71473391
6112,7058792.78249871
6132,5988600.40711311
6137,2346518.86152073
6147,4383163.02554109
6148,2750463.73609443
6149,11292014.8237938
6151,3707006.12157436
6158,14424758.7345971
6165,6749574.20591601
6180,9959853.98022596
6183,12081105.0987698
6189,7025457.89276066
6191,7132499.50205896
6198,7187285.41041114
6203,2756806.79993569
6206,8840897.64590872
6207,7946312.74824877
6209,6687677.84688142
6217,12636180.5236024
6220,10648537.2947291
6221,13627104.1860829
6226,43158172.123651
6229,6704774.33074585
6232,3755601.59049428
6233,5729359.33461335
6234,6216765.59122062
6235,6752856.0799144
6236,6872984.26366353
6240,5185316.49099597
6245,3381535.01405254
6246,9778968.14823609
6251,7960088.60972672
6255,3762487.73882303
6256,11007388.252577
6259,8368658.96700318
6261,6036525.07371593
6263,2223917.80309142
6264,7809363.83604982
6265,1009542.37813629
6266,6297249.93647937
6269,5467788.0708417
6279,8864002.36938174
6283,7172572.62364061
6284,1359354.66119917
6286,4595321.7808956
6299,7423958.0543865
6301,4704668.37564627
6307,19090778.1601387
6319,8236941.71173221
6326,6001640.97326485
6327,4238223.40311977
6335,4829514.23544197
6341,6653397.9382104
6345,10318491.6439978
6364,5594341.51788787
6367,8222260.83161086
6372,9969082.19920292
6377,3302701.85792446
6382,6300711.56449454
6383,11195788.417745
6387,6517093.16554585
6389,1536708.04005224
6390,2371832.26873308
6391,8424687.71196473
6399,3261562.40949392
6400,4976731.53431308
6402,2726073.40280385
6404,6011101.11258344
6405,7868004.71279806
6411,6536532.62270644
6416,2949565.31074727
6422,6872423.68204009
6423,5234601.9026315
6424,4957795.61960064
6427,6902212.12700415
6428,7810881.30503772
6430,5090005.71835445
6436,3287846.30272762
6439,7388679.92187884
6444,11097914.3285257
6445,3796017.20394493
6449,18838277.726682
6453,5673043.17250445
6476,5106111.76179578
6484,5260870.3114553
6486,18484064.2712718
6487,2816649.6093971
6491,5697847.1718699
6499,6225259.91348967
6500,13525490.6558867
6502,6296719.73426461
6503,7499757.61872782
6507,14198490.7407467
6513,6810634.38884296
6520,6902223.24042183
6524,7949739.26916844
6527,1568819.9704854
6530,3574066.56682035
6535,2910543.34005322
6545,10981134.5519243
6549,6176160.99328843
6583,4473525.43765037
6596,3703803.04562771
6600,5209154.25893058
6612,4412434.73370226
6617,5894485.17415235
6620,1536708.04005224
6633,5505553.50915932
6638,12499614.2320986
6641,1888932.09697297
6644,5155539.40203984
6652,3967590.50726967
6662,5456000.63470755
6666,3145475.72361551
6671,6748110.88825149
6677,2410693.9185896
6682,11413088.9103884
6687,2033580.21891185
6689,5117282.18039351
6692,8879025.62441466
6693,4910484.58500787
6694,3997195.87189418
6700,14545757.7032601
6723,5862741.5739257
6728,6702096.21496733
6732,5588246.2736382
6736,1971256.58321426
6738,4768249.21756299
6747,3176685.66631602
6748,17492979.4998955
6754,5533164.57076675
6767,3034854.61310165
6777,4230713.08744481
6788,2584887.25828767
6790,12400304.8821627
6795,5155539.40203984
6803,3358332.51696849
6808,7064271.8561457
6817,10807567.4592606
6826,18041017.5201009
6849,12293247.7994371
6850,12518588.7230072
6862,2944309.79322392
6866,5420316.39817798
6875,3872629.21189257
6882,13301259.010737
6890,6801814.86242659
6897,6084945.83109306
6901,2136552.35868851
6902,2346518.86152073
6906,3880446.82456835
6907,8112995.4416165
6910,4784959.32560841
6911,4863284.42886904
6919,14197130.1617011
6934,4242965.20099805
6946,8152666.89477326
6954,7719310.20948832
6966,5225298.20768825
6970,8011514.11901686
6976,3226863.80645921
6981,10467699.6659504
7029,3038208.44975077
7043,8353995.27319452
7057,2969465.12943294
7060,5778928.42497347
7077,18789214.578992
7078,8046204.42880074
7086,10601558.2191299
7087,3186471.64442949
7089,9548839.64780184
7090,3176309.36558908
7091,5738693.43979494
7095,3474162.42948019
7097,2457623.2849963
7098,6808394.47776904
7102,14344992.9125413
7104,1710595.18988461
7111,6266171.87332195
7122,7814904.03142692
7126,8424507.08534288
7134,5155539.40203984
7136,1435724.10744935
7139,7218946.79879564
7140,4451145.54664334
7152,5490172.98525509
7153,7278646.1227886
7164,8624180.55194288
7178,8724403.96408626
7182,4207554.81600102
7185,3144128.50001235
7188,12689165.7787792
7190,4138830.29963751
7206,8566954.09554277
7207,3142336.78900163
7211,3025087.4344015
7216,2493367.94822141
7243,3249818.39366784
7244,6140198.92961611
7248,8032075.78448527
7251,9190392.62273432
7262,12614305.883863
7264,5503398.92146727
7275,5380236.43978654
7280,1458114.12295448
7283,4278339.9743657
7286,13305089.6377355
7293,4415762.94911198
7294,4716931.64607444
7295,14967144.0041944
7302,8395145.11002104
7309,10482200.4899211
7320,502244.392992488
7323,8134530.26075843
7331,4057119.01985602
7337,4516967.35824398
7343,3428296.60212329
7386,2405780.96107027
7401,9834931.20262142
7426,14602262.0355443
7498,14722955.1526552
8281,9843160.59237798
9638,6851673.63932216
9774,5679610.44594719
10000,8853572.80766241
10001,5948378.68730993
10002,6927887.38906165
10003,5407930.01767101
10004,7406896.42897659
